org01,1,1,<span class='word'>現在</span>位置を調べる。,げんざい
org01,2,2,この辺りは遊泳<span class='word'>禁止</span>となっている。,きんし
org01,3,3,似た鉱石を<span class='word'>識別</span>する。,しきべつ
org01,4,4,<span class='word'>災害</span>に備えて訓練する。,さいがい
org01,5,5,薬を<span class='word'>粉末</span>にして飲む。,ふんまつ
org01,6,6,<span class='word'>弁護士</span>に相談する。,べんごし
org01,7,7,<span class='word'>慣性</span>の法則。,かんせい
org01,8,8,大きな会場で<span class='word'>講演</span>する。,こうえん
org01,9,9,不注意に<span class='word'>因</span>るミスがあった。,よ
org01,10,10,先生を家に<span class='word'>招</span>く。,まね
org02,1,11,<span class='word'>政治</span>に興味をもつ。,せいじ
org02,2,12,<span class='word'>象形</span>文字について調べる。,しょうけい
org02,3,13,<span class='word'>有益</span>な情報を知る。,ゆうえき
org02,4,14,外国と<span class='word'>貿易</span>を始める。,ぼうえき
org02,5,15,ガスの<span class='word'>燃焼</span>効率を上げる。,ねんしょう
org02,6,16,今年は<span class='word'>豊作</span>である。,ほうさく
org02,7,17,近くの山に<span class='word'>雑木林</span>が広がっている。,ぞうきばやし
org02,8,18,母がマフラーを<span class='word'>編</span>んでいる。,あ
org02,9,19,朝に田畑を<span class='word'>耕</span>し、夕方に草を取る。,たがや
org02,10,20,<span class='word'>潔</span>く負けをみとめる。,いさぎよ
org03,1,21,<span class='word'>技術</span>を身につける。,ぎじゅつ
org03,2,22,<span class='word'>適当</span>なものを選ぶ。,てきとう
org03,3,23,車が<span class='word'>停止</span>線で止まる。,ていし
org03,4,24,朝からテントを<span class='word'>設営</span>する。,せつえい
org03,5,25,新しい商品を<span class='word'>輸入</span>する。,ゆにゅう
org03,6,26,天下を<span class='word'>統一</span>した人物。,とういつ
org03,7,27,<span class='word'>消費税</span>を入れて計算する。,しょうひぜい
org03,8,28,畑をネットで<span class='word'>囲</span>う。,かこ
org03,9,29,<span class='word'>塩酸</span>を加えて中和する。,えんさん
org03,10,30,<span class='word'>支柱</span>がくずれそうになっている。,しちゅう
